,isactive_engaged,isactive_interested,isactive_subscribed,patient_id,greater1
5156,1,1,0,28137.0,1.0
5027,0,0,0,27682.0,1.0
7537,1,1,0,40665.0,1.0
257,1,1,1,4181.0,1.0
7567,1,1,1,40777.0,1.0
8782,0,1,0,46887.0,1.0
8118,0,0,0,43759.0,0.0
6774,0,0,0,35997.0,1.0
2089,0,1,0,11933.0,1.0
8000,1,1,0,43215.0,1.0
503,0,0,0,5216.0,1.0
7720,0,0,0,41589.0,1.0
8983,1,1,1,48061.0,1.0
1345,0,1,0,8426.0,1.0
5857,0,0,0,30688.0,1.0
9612,0,0,0,51515.0,0.0
2248,0,0,0,13373.0,1.0
5180,1,1,1,28197.0,1.0
372,1,1,1,4694.0,1.0
8611,0,1,0,46191.0,
3625,1,1,0,20645.0,1.0
2006,0,0,0,11481.0,1.0
3933,0,0,0,22320.0,1.0
3994,1,1,0,22685.0,1.0
4190,1,1,0,23957.0,1.0
10078,0,0,0,54456.0,1.0
8076,0,1,0,43540.0,1.0
6315,0,0,0,33358.0,1.0
2102,0,0,0,12002.0,1.0
997,1,1,1,7220.0,1.0
8341,0,0,0,44834.0,1.0
3544,0,0,0,20253.0,1.0
1176,0,0,0,7779.0,1.0
551,1,1,1,5481.0,1.0
744,0,0,0,6225.0,0.0
8687,0,0,0,46498.0,0.0
3319,1,1,0,19087.0,1.0
3885,0,0,0,22056.0,1.0
6959,0,0,0,37183.0,1.0
9069,1,1,0,48514.0,1.0
5436,0,0,0,29007.0,1.0
7116,0,1,0,38230.0,1.0
7920,0,0,0,42738.0,1.0
7838,0,1,0,42274.0,1.0
4489,0,1,0,25485.0,0.0
6504,0,1,0,34553.0,1.0
6515,1,1,0,34612.0,1.0
8251,0,0,0,44417.0,1.0
8267,0,0,0,44547.0,0.0
5615,0,1,0,29633.0,1.0
693,0,0,0,6104.0,0.0
2533,0,0,0,15191.0,1.0
4698,0,0,0,26392.0,1.0
982,0,0,0,7154.0,1.0
3307,0,1,0,19023.0,1.0
79,0,0,0,2365.0,0.0
4228,0,0,0,24144.0,1.0
3459,0,0,0,19807.0,0.0
7174,1,1,1,38495.0,1.0
6322,0,1,0,33457.0,1.0
7774,0,0,0,41906.0,1.0
9276,1,1,0,49652.0,1.0
5155,0,1,0,28133.0,1.0
261,1,1,1,4217.0,1.0
2142,0,1,0,12341.0,1.0
7087,0,0,0,38064.0,1.0
2268,0,0,0,13532.0,1.0
445,1,1,1,4954.0,1.0
5076,0,0,0,27856.0,0.0
6567,0,0,0,34821.0,0.0
6054,0,0,0,31864.0,0.0
8443,0,0,0,45345.0,1.0
3400,0,0,0,19589.0,1.0
1701,1,1,1,10077.0,1.0
2922,0,0,0,16915.0,1.0
2526,0,1,0,15168.0,1.0
2954,0,0,0,17084.0,1.0
68,1,1,0,2280.0,1.0
1168,1,1,1,7726.0,1.0
48,0,0,0,2164.0,1.0
1053,0,0,0,7430.0,1.0
84,0,0,0,2418.0,1.0
880,0,0,0,6757.0,1.0
2651,0,0,0,15746.0,1.0
4822,0,0,0,26932.0,1.0
2439,0,0,0,14734.0,1.0
4343,0,1,0,24674.0,1.0
5081,0,0,0,27880.0,1.0
1467,1,1,1,8996.0,1.0
6790,0,1,0,36074.0,1.0
6562,0,1,0,34812.0,1.0
2441,0,0,0,14736.0,0.0
6095,1,1,0,31995.0,1.0
230,0,0,0,4094.0,1.0
1320,1,1,1,8346.0,1.0
41,1,1,1,2097.0,1.0
777,0,0,0,6341.0,0.0
9122,1,1,1,48857.0,1.0
3838,0,1,0,21817.0,1.0
1729,0,0,0,10174.0,1.0
3139,0,0,0,18004.0,1.0
579,1,1,1,5654.0,1.0
4121,0,0,0,23588.0,1.0
6071,0,1,0,31902.0,1.0
10112,0,0,0,54621.0,1.0
4102,0,1,0,23430.0,1.0
2867,0,0,0,16681.0,0.0
1491,0,0,0,9124.0,1.0
10115,0,1,0,54628.0,1.0
5836,0,0,0,30490.0,1.0
61,0,1,0,2230.0,1.0
9695,0,1,0,51959.0,1.0
4148,0,0,0,23710.0,1.0
6792,0,0,0,36098.0,1.0
402,1,1,0,4809.0,1.0
332,1,1,1,4568.0,1.0
2084,0,0,0,11924.0,1.0
8432,1,1,1,45310.0,1.0
164,1,1,1,3753.0,1.0
10081,0,0,0,54487.0,1.0
2715,0,0,0,16047.0,1.0
9094,1,1,0,48711.0,1.0
5396,0,0,0,28849.0,1.0
2755,0,0,0,16252.0,1.0
7199,0,1,0,38652.0,1.0
7319,0,0,0,39390.0,1.0
1334,0,0,0,8389.0,1.0
7493,0,0,0,40406.0,1.0
2864,0,0,0,16674.0,1.0
1659,0,1,0,9915.0,1.0
3848,1,1,1,21869.0,1.0
753,0,0,0,6253.0,1.0
7402,0,0,0,39845.0,1.0
7269,1,1,0,39161.0,1.0
706,1,1,1,6130.0,1.0
8916,0,1,0,47738.0,1.0
8722,0,0,0,46630.0,1.0
10060,0,0,0,54304.0,1.0
10076,0,0,0,54446.0,1.0
7166,0,1,0,38456.0,1.0
9736,1,1,0,52175.0,1.0
9155,0,0,0,48945.0,1.0
1834,1,1,1,10574.0,1.0
6070,1,1,1,31900.0,1.0
9688,0,0,0,51923.0,1.0
7478,1,1,1,40291.0,1.0
8179,0,1,0,43999.0,1.0
5933,1,1,1,31106.0,1.0
7212,1,1,0,38754.0,1.0
7523,0,0,0,40592.0,1.0
7719,0,1,0,41585.0,1.0
8291,0,0,0,44697.0,1.0
7082,0,0,0,38031.0,1.0
2246,0,1,0,13331.0,1.0
835,1,1,1,6538.0,1.0
8551,0,0,0,45857.0,1.0
3798,0,1,0,21593.0,1.0
432,0,0,0,4899.0,1.0
8235,1,1,1,44279.0,1.0
6027,0,0,0,31698.0,1.0
7515,0,0,0,40553.0,1.0
6582,1,1,1,34889.0,1.0
9004,1,1,0,48252.0,1.0
1193,0,1,0,7867.0,1.0
7205,0,1,0,38697.0,1.0
2906,0,1,0,16833.0,1.0
6163,0,0,0,32391.0,1.0
3032,0,0,0,17342.0,1.0
9968,0,1,0,53603.0,1.0
3375,0,0,0,19441.0,1.0
3272,0,0,0,18915.0,1.0
3448,0,1,0,19724.0,1.0
2729,0,0,0,16135.0,1.0
3693,1,1,0,20952.0,1.0
433,0,0,0,4900.0,1.0
3524,0,0,0,20177.0,1.0
7273,1,1,0,39210.0,1.0
9266,0,1,0,49591.0,1.0
104,0,0,0,2555.0,1.0
3919,1,1,1,22233.0,1.0
1656,0,0,0,9889.0,1.0
1533,1,1,0,9336.0,1.0
2986,0,1,0,17188.0,1.0
4860,1,1,1,27021.0,1.0
1332,1,1,1,8387.0,1.0
6227,1,1,1,32812.0,1.0
8910,0,0,0,47700.0,1.0
1443,0,0,0,8906.0,1.0
214,0,0,0,4052.0,1.0
5573,0,0,0,29450.0,1.0
9172,0,0,0,48978.0,1.0
2910,0,0,0,16858.0,1.0
6252,0,1,0,32961.0,1.0
4043,1,1,1,23041.0,1.0
1419,1,1,1,8778.0,1.0
3297,0,1,0,18997.0,1.0
8635,0,1,0,46252.0,1.0
181,0,0,0,3865.0,1.0
4156,1,1,1,23760.0,1.0
9703,0,1,0,52015.0,1.0
2446,0,0,0,14747.0,1.0
9790,1,1,0,52427.0,1.0
9941,1,1,0,53405.0,1.0
6094,0,0,0,31992.0,1.0
3799,1,1,1,21594.0,1.0
4984,0,0,0,27552.0,1.0
8240,1,1,0,44311.0,1.0
4606,0,1,0,26123.0,1.0
70,0,0,0,2282.0,1.0
544,1,1,1,5453.0,1.0
1204,0,0,0,7917.0,1.0
3508,0,0,0,20039.0,1.0
5761,0,0,0,30129.0,1.0
9280,1,1,0,49658.0,1.0
3647,0,0,0,20764.0,1.0
9861,1,1,0,52870.0,1.0
3945,0,0,0,22419.0,1.0
8485,1,1,0,45595.0,1.0
5481,0,1,0,29122.0,1.0
5133,0,0,0,28046.0,0.0
8880,0,0,0,47505.0,1.0
877,1,1,1,6738.0,1.0
8283,0,0,0,44637.0,1.0
196,1,1,1,3975.0,1.0
9927,0,1,0,53264.0,1.0
3550,0,0,0,20292.0,1.0
6532,0,0,0,34661.0,1.0
2997,0,0,0,17223.0,1.0
2571,0,0,0,15337.0,1.0
4038,1,1,1,22981.0,1.0
8520,0,0,0,45730.0,1.0
8794,0,0,0,46963.0,1.0
9543,1,1,1,51085.0,1.0
8254,0,1,0,44435.0,1.0
8953,1,1,1,47881.0,1.0
5554,0,0,0,29350.0,0.0
9446,0,1,0,50509.0,1.0
2868,0,1,0,16684.0,1.0
2718,1,1,0,16054.0,1.0
8822,1,1,0,47144.0,1.0
5371,0,0,0,28752.0,1.0
3397,1,1,0,19585.0,1.0
3082,0,1,0,17662.0,1.0
5474,0,1,0,29096.0,1.0
7365,0,1,0,39705.0,1.0
2682,0,0,0,15945.0,1.0
4588,0,0,0,26052.0,1.0
3617,0,1,0,20600.0,1.0
5453,0,0,0,29046.0,1.0
6904,0,0,0,36837.0,1.0
218,0,0,0,4064.0,1.0
9253,0,0,0,49535.0,1.0
5033,1,1,1,27709.0,1.0
4629,0,0,0,26214.0,1.0
2543,0,1,0,15229.0,1.0
3080,1,1,1,17637.0,1.0
1244,0,0,0,8105.0,1.0
420,0,1,0,4868.0,1.0
7182,0,0,0,38513.0,1.0
6479,0,0,0,34381.0,0.0
2058,0,0,0,11731.0,1.0
8653,1,1,0,46293.0,1.0
6691,1,1,0,35520.0,1.0
3679,1,1,1,20897.0,1.0
4681,0,1,0,26355.0,1.0
1166,1,1,1,7723.0,1.0
254,0,0,0,4176.0,1.0
415,0,0,0,4848.0,1.0
3379,1,1,0,19485.0,1.0
9349,0,1,0,50004.0,1.0
3437,0,0,0,19697.0,0.0
3111,0,0,0,17877.0,1.0
759,0,0,0,6260.0,1.0
1385,0,0,0,8600.0,1.0
654,1,1,1,5985.0,1.0
1201,0,1,0,7909.0,1.0
2413,0,0,0,14636.0,1.0
7171,0,1,0,38491.0,1.0
4438,0,0,0,25209.0,1.0
7871,0,0,0,42482.0,1.0
6399,0,0,0,33928.0,1.0
3538,1,1,1,20229.0,1.0
3044,0,0,0,17443.0,1.0
2830,0,0,0,16558.0,1.0
8262,0,0,0,44500.0,1.0
328,0,1,0,4537.0,1.0
4625,0,0,0,26208.0,1.0
9327,0,0,0,49894.0,1.0
6221,0,0,0,32784.0,1.0
2063,1,1,0,11813.0,1.0
6831,0,0,0,36328.0,1.0
3033,0,0,0,17343.0,1.0
8550,0,0,0,45855.0,1.0
6666,1,1,0,35383.0,1.0
8959,0,0,0,47928.0,1.0
4597,0,0,0,26087.0,1.0
1281,0,0,0,8237.0,1.0
3019,0,0,0,17301.0,0.0
3029,0,0,0,17333.0,1.0
4751,0,0,0,26645.0,1.0
2636,0,0,0,15663.0,0.0
3582,1,1,0,20432.0,1.0
6693,1,1,0,35532.0,1.0
7012,1,1,0,37490.0,1.0
3018,0,0,0,17300.0,1.0
2945,0,0,0,17045.0,1.0
7675,0,0,0,41286.0,0.0
4081,1,1,1,23289.0,1.0
5332,0,0,0,28620.0,0.0
2663,0,1,0,15819.0,1.0
8438,1,1,0,45337.0,1.0
1282,0,0,0,8240.0,1.0
6334,0,0,0,33524.0,0.0
1362,1,1,1,8472.0,1.0
4089,0,1,0,23350.0,1.0
1437,0,0,0,8853.0,
9809,1,1,0,52548.0,1.0
6753,1,1,0,35890.0,1.0
56,0,0,0,2189.0,1.0
5270,0,1,0,28469.0,1.0
8638,0,1,0,46256.0,1.0
5908,0,0,0,31001.0,1.0
1844,1,1,1,10644.0,1.0
3299,0,0,0,19000.0,1.0
8738,0,0,0,46707.0,1.0
5798,0,0,0,30333.0,1.0
2880,0,1,0,16722.0,1.0
1743,0,1,0,10217.0,1.0
8555,0,0,0,45867.0,1.0
3620,1,1,0,20613.0,1.0
4344,0,1,0,24677.0,1.0
3842,0,0,0,21836.0,1.0
740,1,1,1,6213.0,1.0
6997,0,0,0,37381.0,0.0
5723,0,1,0,29987.0,1.0
8979,1,1,0,48033.0,1.0
1624,0,0,0,9729.0,1.0
524,1,1,1,5328.0,1.0
6849,1,1,1,36407.0,1.0
4376,0,0,0,24800.0,1.0
9707,0,0,0,52038.0,1.0
6952,0,0,0,37075.0,1.0
9199,0,1,0,49216.0,0.0
435,0,0,0,4902.0,1.0
3685,0,0,0,20923.0,1.0
5218,0,0,0,28290.0,0.0
308,0,0,0,4474.0,0.0
1565,0,0,0,9477.0,1.0
2631,0,0,0,15646.0,1.0
5821,0,0,0,30442.0,1.0
4605,0,1,0,26121.0,1.0
401,0,0,0,4808.0,1.0
4110,0,0,0,23499.0,0.0
3068,0,1,0,17574.0,1.0
881,1,1,1,6758.0,1.0
434,1,1,0,4901.0,1.0
8148,1,1,0,43848.0,1.0
9950,1,1,0,53495.0,1.0
7562,0,0,0,40760.0,1.0
8563,0,0,0,45910.0,1.0
5009,1,1,1,27611.0,1.0
5963,0,0,0,31380.0,1.0
6773,0,0,0,35996.0,0.0
288,1,1,1,4350.0,1.0
10000,0,0,0,53828.0,1.0
8480,1,1,0,45563.0,1.0
2623,0,0,0,15608.0,1.0
6177,0,1,0,32483.0,1.0
476,1,1,0,5062.0,1.0
7299,0,0,0,39332.0,1.0
9325,0,1,0,49880.0,1.0
6060,0,0,0,31881.0,1.0
4238,0,0,0,24180.0,1.0
7304,1,1,1,39347.0,1.0
737,0,0,0,6203.0,1.0
3370,1,1,0,19409.0,1.0
7506,0,1,0,40501.0,1.0
8521,0,1,0,45731.0,1.0
7093,1,1,1,38078.0,1.0
5785,0,0,0,30250.0,1.0
5079,0,0,0,27869.0,1.0
4309,0,1,0,24478.0,1.0
5323,0,0,0,28598.0,1.0
8216,0,0,0,44193.0,0.0
8276,0,1,0,44593.0,1.0
8769,0,0,0,46839.0,1.0
1839,1,1,1,10631.0,1.0
1995,0,0,0,11441.0,1.0
2399,0,0,0,14574.0,1.0
4417,1,1,1,25049.0,1.0
4277,0,1,0,24326.0,1.0
7678,1,1,1,41318.0,1.0
3777,1,1,0,21465.0,1.0
800,1,1,1,6432.0,1.0
9538,0,0,0,51074.0,1.0
6658,1,1,1,35333.0,1.0
1405,1,1,1,8672.0,1.0
5648,0,1,0,29787.0,1.0
69,1,1,1,2281.0,1.0
5953,0,0,0,31310.0,1.0
2759,0,0,0,16266.0,1.0
3520,0,0,0,20164.0,1.0
4301,0,1,0,24459.0,1.0
1586,1,1,1,9551.0,1.0
4420,0,0,0,25086.0,1.0
7771,0,0,0,41898.0,0.0
1074,0,0,0,7495.0,
5840,0,0,0,30553.0,1.0
4985,0,0,0,27553.0,1.0
3891,0,0,0,22078.0,1.0
9242,0,0,0,49517.0,1.0
2603,0,0,0,15511.0,1.0
8682,0,0,0,46451.0,0.0
1579,0,0,0,9525.0,1.0
7990,0,0,0,43184.0,1.0
6713,0,1,0,35602.0,1.0
3815,1,1,0,21665.0,1.0
409,1,1,1,4821.0,1.0
3428,0,0,0,19680.0,1.0
5740,0,1,0,30034.0,1.0
5825,0,0,0,30453.0,0.0
7598,0,0,0,40958.0,1.0
8761,0,0,0,46786.0,1.0
3091,1,1,0,17707.0,1.0
2726,0,1,0,16120.0,1.0
477,1,1,1,5063.0,1.0
1329,1,1,0,8377.0,1.0
2283,0,1,0,13742.0,
9823,1,1,1,52600.0,1.0
5762,0,0,0,30131.0,1.0
1777,1,1,1,10374.0,1.0
7739,0,0,0,41690.0,1.0
751,0,0,0,6247.0,1.0
7308,1,1,0,39353.0,1.0
4230,0,1,0,24147.0,1.0
7425,1,1,0,40087.0,1.0
8976,1,1,0,48003.0,1.0
7181,0,0,0,38507.0,1.0
3912,0,0,0,22202.0,1.0
8168,1,1,0,43934.0,1.0
5400,0,0,0,28864.0,1.0
5356,0,0,0,28669.0,1.0
468,0,1,0,5014.0,1.0
1545,1,1,1,9390.0,1.0
7051,0,0,0,37812.0,1.0
2683,0,1,0,15946.0,1.0
7465,1,1,1,40268.0,1.0
8265,1,1,1,44540.0,1.0
1025,1,1,1,7319.0,1.0
8417,1,1,1,45233.0,1.0
9513,0,0,0,50904.0,0.0
8300,0,0,0,44724.0,1.0
2354,0,0,0,14234.0,1.0
5314,0,0,0,28585.0,1.0
5381,1,1,1,28784.0,1.0
773,1,1,1,6326.0,1.0
6513,1,1,0,34598.0,1.0
8978,0,0,0,48021.0,1.0
8369,1,1,1,45022.0,1.0
7950,1,1,0,42935.0,1.0
641,1,1,1,5932.0,1.0
5375,0,1,0,28769.0,1.0
4100,1,1,0,23428.0,1.0
7847,0,0,0,42324.0,1.0
5623,0,0,0,29685.0,1.0
7185,1,1,1,38549.0,1.0
9627,1,1,0,51593.0,1.0
1108,1,1,1,7575.0,1.0
3794,1,1,0,21566.0,1.0
7162,1,1,1,38432.0,1.0
1420,1,1,1,8779.0,1.0
5264,1,1,1,28457.0,1.0
4137,0,0,0,23653.0,1.0
7930,0,0,0,42797.0,1.0
5434,0,1,0,29002.0,1.0
5135,1,1,0,28069.0,1.0
5718,0,0,0,29946.0,0.0
8114,1,1,0,43748.0,1.0
1680,1,1,1,9981.0,1.0
6978,0,1,0,37260.0,1.0
633,0,0,0,5918.0,1.0
2569,0,0,0,15335.0,1.0
6204,0,1,0,32729.0,1.0
5967,0,0,0,31403.0,1.0
2166,1,1,1,12565.0,1.0
363,1,1,0,4664.0,1.0
7032,0,0,0,37644.0,1.0
2825,0,0,0,16539.0,1.0
5786,0,0,0,30253.0,1.0
6495,0,1,0,34509.0,1.0
7809,0,1,0,42167.0,1.0
7460,1,1,1,40252.0,1.0
3782,0,0,0,21498.0,1.0
10098,0,0,0,54584.0,1.0
7779,1,1,0,41933.0,1.0
6686,1,1,1,35488.0,1.0
1172,1,1,1,7737.0,1.0
7447,1,1,0,40214.0,1.0
9162,0,1,0,48956.0,1.0
7589,1,1,0,40892.0,1.0
2576,0,0,0,15350.0,0.0
1989,0,1,0,11433.0,1.0
9510,0,0,0,50862.0,1.0
8701,1,1,1,46541.0,1.0
4704,0,0,0,26406.0,1.0
6948,0,1,0,37040.0,1.0
9946,1,1,0,53471.0,1.0
2628,1,1,1,15619.0,1.0
8430,1,1,0,45290.0,1.0
1410,0,0,0,8698.0,1.0
7194,0,0,0,38596.0,1.0
8594,1,1,1,46127.0,1.0
4466,1,1,1,25362.0,1.0
6595,1,1,0,34963.0,1.0
7015,0,0,0,37510.0,1.0
7985,0,0,0,43170.0,1.0
815,1,1,1,6479.0,1.0
2404,0,0,0,14592.0,1.0
5614,0,1,0,29631.0,1.0
10141,0,0,0,54826.0,1.0
4028,1,1,1,22893.0,1.0
2131,0,0,0,12282.0,1.0
1797,0,0,0,10421.0,1.0
3090,0,0,0,17699.0,1.0
6291,1,1,1,33202.0,1.0
4738,0,0,0,26604.0,1.0
3122,0,0,0,17907.0,1.0
5229,1,1,0,28347.0,1.0
4381,0,1,0,24812.0,1.0
122,1,1,1,3286.0,1.0
179,0,0,0,3861.0,1.0
9425,1,1,0,50393.0,1.0
5746,0,1,0,30074.0,1.0
4695,0,0,0,26381.0,0.0
4075,1,1,1,23238.0,1.0
10161,0,0,0,54922.0,1.0
1157,1,1,1,7704.0,1.0
237,1,1,1,4113.0,1.0
1532,1,1,1,9335.0,1.0
9452,0,0,0,50522.0,1.0
6556,0,0,0,34802.0,1.0
9284,1,1,0,49676.0,1.0
1535,0,0,0,9346.0,1.0
8748,1,1,1,46743.0,1.0
7861,1,1,1,42430.0,1.0
4004,0,0,0,22726.0,1.0
2605,0,0,0,15519.0,0.0
3949,1,1,0,22429.0,1.0
8823,0,0,0,47150.0,1.0
7744,1,1,0,41699.0,1.0
2177,0,0,0,12739.0,1.0
8248,1,1,1,44367.0,1.0
2351,0,0,0,14225.0,1.0
3325,0,1,0,19167.0,1.0
6273,0,0,0,33170.0,1.0
9647,0,0,0,51653.0,0.0
3767,0,0,0,21380.0,1.0
2134,0,0,0,12317.0,1.0
1480,0,0,0,9070.0,1.0
2793,0,0,0,16406.0,1.0
5035,0,1,0,27715.0,1.0
9963,1,1,0,53568.0,1.0
10119,0,1,0,54644.0,1.0
4803,0,0,0,26879.0,0.0
3497,0,0,0,19983.0,1.0
9329,1,1,1,49911.0,1.0
4095,0,0,0,23388.0,1.0
8456,0,0,0,45406.0,0.0
4007,0,0,0,22749.0,1.0
9320,0,0,0,49850.0,1.0
3894,1,1,0,22090.0,1.0
1952,0,0,0,11226.0,0.0
555,0,0,0,5487.0,1.0
9401,0,0,0,50226.0,1.0
1163,0,0,0,7714.0,0.0
1584,1,1,1,9547.0,1.0
5171,0,0,0,28177.0,0.0
7819,1,1,1,42193.0,1.0
6324,0,0,0,33462.0,1.0
6069,0,0,0,31898.0,1.0
9051,0,0,0,48439.0,1.0
6408,0,0,0,33997.0,1.0
1459,0,0,0,8964.0,1.0
9213,0,1,0,49300.0,1.0
1598,1,1,0,9591.0,1.0
7461,0,0,0,40262.0,0.0
300,0,1,0,4414.0,1.0
8566,0,0,0,45927.0,1.0
9841,1,1,0,52692.0,1.0
6425,1,1,0,34137.0,1.0
4112,1,1,0,23513.0,1.0
8197,0,0,0,44106.0,1.0
4747,0,0,0,26622.0,1.0
6762,0,1,0,35919.0,1.0
2858,0,0,0,16665.0,1.0
3597,0,1,0,20474.0,1.0
10017,0,0,0,54007.0,1.0
3142,0,1,0,18019.0,1.0
1359,0,0,0,8463.0,0.0
4705,0,0,0,26407.0,0.0
1935,1,1,1,11102.0,1.0
3205,1,1,1,18437.0,1.0
5914,1,1,1,31015.0,1.0
486,1,1,0,5127.0,1.0
9236,0,0,0,49505.0,1.0
4514,1,1,1,25673.0,1.0
8138,0,1,0,43830.0,1.0
4065,1,1,1,23186.0,1.0
5050,1,1,1,27750.0,1.0
8072,0,1,0,43526.0,1.0
3337,0,1,0,19236.0,1.0
7645,0,1,0,41202.0,1.0
1152,0,0,0,7694.0,0.0
5899,1,1,1,30976.0,1.0
9922,0,1,0,53237.0,1.0
4001,0,0,0,22707.0,1.0
8159,0,0,0,43872.0,1.0
7072,0,0,0,37960.0,1.0
3438,0,0,0,19699.0,1.0
6438,1,1,1,34185.0,1.0
9883,0,1,0,53061.0,1.0
8425,0,0,0,45257.0,1.0
5529,0,0,0,29240.0,0.0
6126,0,0,0,32212.0,1.0
4412,0,0,0,24999.0,0.0
665,0,0,0,6026.0,1.0
3608,0,0,0,20580.0,1.0
5632,1,1,0,29712.0,1.0
7565,0,0,0,40768.0,0.0
642,1,1,1,5933.0,1.0
9417,0,1,0,50319.0,1.0
176,0,0,0,3849.0,1.0
8422,0,0,0,45253.0,1.0
10095,0,1,0,54568.0,1.0
3698,0,1,0,21003.0,1.0
786,0,0,0,6386.0,1.0
6648,0,1,0,35292.0,1.0
9955,0,0,0,53515.0,1.0
7550,0,0,0,40730.0,0.0
3202,1,1,0,18425.0,1.0
6149,0,0,0,32353.0,1.0
5597,0,1,0,29558.0,1.0
8222,0,0,0,44230.0,1.0
91,0,0,0,2513.0,1.0
9517,0,0,0,50946.0,1.0
9211,1,1,1,49288.0,1.0
9683,0,0,0,51909.0,1.0
3666,0,0,0,20857.0,1.0
1971,1,1,1,11374.0,1.0
2905,0,0,0,16832.0,1.0
530,0,0,0,5362.0,1.0
9343,0,0,0,49974.0,1.0
996,1,1,1,7219.0,1.0
9038,1,1,1,48406.0,1.0
9256,0,0,0,49543.0,1.0
9336,0,0,0,49933.0,1.0
6503,1,1,0,34551.0,1.0
2312,0,0,0,14019.0,1.0
2154,0,0,0,12465.0,0.0
4411,0,0,0,24998.0,1.0
7352,0,0,0,39597.0,1.0
1427,0,0,0,8798.0,1.0
9430,0,0,0,50425.0,1.0
5165,0,1,0,28167.0,1.0
7520,0,1,0,40582.0,1.0
4098,0,1,0,23418.0,1.0
5662,0,1,0,29818.0,1.0
3085,0,1,0,17674.0,1.0
6131,0,0,0,32254.0,1.0
6485,1,1,1,34457.0,1.0
3884,0,1,0,22053.0,1.0
4315,0,0,0,24545.0,1.0
10171,0,0,0,55014.0,1.0
495,0,0,0,5170.0,0.0
8890,0,0,0,47594.0,1.0
2321,1,1,1,14082.0,1.0
4428,0,0,0,25107.0,1.0
3909,0,1,0,22175.0,1.0
151,0,0,0,3623.0,0.0
4333,1,1,0,24637.0,1.0
694,0,0,0,6105.0,1.0
4584,0,1,0,26045.0,1.0
5924,0,0,0,31064.0,1.0
1738,0,0,0,10200.0,1.0
3001,0,0,0,17246.0,1.0
167,1,1,1,3765.0,1.0
8100,0,1,0,43695.0,1.0
4801,0,0,0,26860.0,0.0
2865,1,1,0,16675.0,1.0
8763,0,1,0,46788.0,1.0
5714,0,0,0,29922.0,1.0
6123,0,0,0,32192.0,1.0
2883,0,1,0,16726.0,1.0
3031,0,0,0,17339.0,1.0
10133,0,0,0,54744.0,1.0
8695,0,0,0,46526.0,1.0
3887,0,0,0,22063.0,1.0
4273,1,1,1,24297.0,1.0
9502,0,1,0,50813.0,1.0
8170,0,0,0,43937.0,1.0
2276,0,1,0,13634.0,1.0
7303,0,0,0,39346.0,1.0
7748,0,0,0,41709.0,1.0
608,1,1,1,5802.0,1.0
5507,1,1,1,29192.0,1.0
4467,0,0,0,25365.0,1.0
3495,0,0,0,19964.0,1.0
7653,0,0,0,41212.0,1.0
428,1,1,1,4894.0,1.0
7342,1,1,1,39547.0,1.0
6621,0,0,0,35108.0,1.0
4373,0,1,0,24784.0,1.0
426,0,0,0,4886.0,1.0
2223,0,0,0,13178.0,1.0
100,0,1,0,2546.0,1.0
5452,0,1,0,29045.0,1.0
6096,0,0,0,32001.0,1.0
2762,0,1,0,16281.0,1.0
8516,0,0,0,45722.0,1.0
4921,0,1,0,27306.0,1.0
7377,1,1,0,39777.0,1.0
9813,0,0,0,52552.0,0.0
3286,0,1,0,18959.0,1.0
5921,0,0,0,31054.0,0.0
5254,0,0,0,28424.0,1.0
6482,0,0,0,34394.0,1.0
6310,0,0,0,33336.0,1.0
8347,0,0,0,44851.0,1.0
9410,1,1,1,50289.0,1.0
3910,0,1,0,22191.0,1.0
1465,1,1,1,8994.0,1.0
5168,0,0,0,28173.0,1.0
2234,0,1,0,13257.0,1.0
1744,1,1,1,10218.0,1.0
7780,0,0,0,41951.0,1.0
6830,0,0,0,36327.0,1.0
5422,0,0,0,28934.0,1.0
9578,0,0,0,51300.0,1.0
9275,0,1,0,49651.0,1.0
5226,0,0,0,28339.0,0.0
9633,0,1,0,51607.0,1.0
1983,0,1,0,11410.0,1.0
7132,0,0,0,38333.0,1.0
9258,0,1,0,49549.0,1.0
9598,0,0,0,51392.0,1.0
2121,1,1,1,12182.0,1.0
9113,0,1,0,48806.0,1.0
6604,0,0,0,35016.0,1.0
9772,0,0,0,52332.0,0.0
3710,1,1,0,21058.0,1.0
916,0,0,0,6878.0,
8713,0,0,0,46611.0,1.0
7532,0,0,0,40654.0,1.0
5282,1,1,1,28504.0,1.0
3161,1,1,0,18161.0,1.0
5308,0,0,0,28570.0,0.0
7644,1,1,0,41200.0,1.0
8677,1,1,1,46430.0,1.0
5639,1,1,1,29749.0,1.0
8033,0,0,0,43344.0,1.0
1203,1,1,1,7914.0,1.0
4560,0,0,0,25882.0,1.0
5152,0,0,0,28124.0,1.0
616,0,0,0,5815.0,1.0
1926,1,1,0,11068.0,1.0
3114,1,1,0,17890.0,1.0
2641,0,0,0,15684.0,1.0
5210,1,1,0,28272.0,1.0
9034,0,0,0,48397.0,1.0
9844,0,0,0,52704.0,1.0
2562,0,1,0,15315.0,1.0
8606,1,1,0,46152.0,1.0
2728,1,1,0,16129.0,1.0
8107,1,1,1,43725.0,1.0
9360,1,1,1,50028.0,1.0
5205,1,1,0,28266.0,1.0
9892,1,1,0,53134.0,1.0
9116,0,0,0,48816.0,1.0
2626,1,1,0,15615.0,1.0
2126,1,1,1,12240.0,1.0
8411,0,0,0,45224.0,1.0
